DatasetID,TopicName
1998,associate-degree
712,association-of-american-state-geologists
934,astatine
1381,asteroid
98,asthma
231,asthma
325,asthma
762,asthma
1131,asthma
1158,asthma
325,asthma-attack
325,asthma-emergency-department-visits
248,astronomy
677,astronomy
248,astrophysics
943,atc
1121,athsma
376,atlanta
537,atlantic
1202,atlantic
1342,atlantic
1684,atlantic
22,"atlantic ocean"
29,"atlantic ocean"
304,"atlantic ocean"
333,"atlantic ocean"
537,"atlantic ocean"
556,"atlantic ocean"
558,"atlantic ocean"
599,"atlantic ocean"
703,"atlantic ocean"
946,"atlantic ocean"
1419,"atlantic ocean"
1484,"atlantic ocean"
1665,"atlantic ocean"
1684,"atlantic ocean"
1833,"atlantic ocean"
1963,"atlantic ocean"
1978,"atlantic ocean"
656,atlantic-ocean
47,atlas
68,atlas
106,atlas
131,atlas
164,atlas
263,atlas
332,atlas
361,atlas
385,atlas
389,atlas
408,atlas
417,atlas
420,atlas
421,atlas
430,atlas
593,atlas
714,atlas
739,atlas
793,atlas
796,atlas
840,atlas
844,atlas
985,atlas
1033,atlas
1042,atlas
1049,atlas
1159,atlas
1190,atlas
1247,atlas
1347,atlas
1401,atlas
1405,atlas
1461,atlas
1610,atlas
1628,atlas
1715,atlas
1772,atlas
1811,atlas
1890,atlas
22,atmosphere
29,atmosphere
254,atmosphere
304,atmosphere
531,atmosphere
556,atmosphere
599,atmosphere
601,atmosphere
677,atmosphere
722,atmosphere
1146,atmosphere
1359,atmosphere
1484,atmosphere
1658,atmosphere
1665,atmosphere
1826,atmosphere
1978,atmosphere
1359,"atmospheric - surface - air pressure"
254,"atmospheric - surface - air temperature"
1146,"atmospheric - surface - air temperature"
1359,"atmospheric - surface - air temperature"
254,"atmospheric - surface - precipitation"
1146,"atmospheric - surface - precipitation"
1359,"atmospheric - surface - precipitation"
1359,"atmospheric - surface - wind speed and direction"
1826,"atmospheric chemistry"
1484,"atmospheric electricity"
1826,"atmospheric electricity"
722,"atmospheric phenomena"
1826,"atmospheric phenomena"
556,"atmospheric pressure"
599,"atmospheric pressure"
601,"atmospheric pressure"
1359,"atmospheric pressure"
1658,"atmospheric pressure"
1978,"atmospheric pressure"
601,"atmospheric pressure measurements"
1658,"atmospheric pressure measurements"
29,"atmospheric radiation"
601,"atmospheric radiation"
1658,"atmospheric radiation"
601,"atmospheric stability"
1658,"atmospheric stability"
29,"atmospheric temperature"
254,"atmospheric temperature"
531,"atmospheric temperature"
599,"atmospheric temperature"
722,"atmospheric temperature"
1146,"atmospheric temperature"
1359,"atmospheric temperature"
1658,"atmospheric temperature"
1978,"atmospheric temperature"
722,"atmospheric temperature indices"
1359,"atmospheric temperature indices"
29,"atmospheric water vapor"
599,"atmospheric water vapor"
1658,"atmospheric water vapor"
29,"atmospheric winds"
304,"atmospheric winds"
556,"atmospheric winds"
599,"atmospheric winds"
722,"atmospheric winds"
1359,"atmospheric winds"
1665,"atmospheric winds"
414,atmospheric-data
683,atmospheric-deposition
1223,atmospheric-properties
946,"atmospheric/ocean indicators"
414,atmprof
934,atom
934,atomic
444,atomic-absorption-analysis
434,atomic-and-molecular-physics
444,atomic-emission-spectroscopy
1832,atomic-energy-act
434,atomic-energy-commission
570,atomic-physics
148,atomization-enthalpy
1011,attains
324,attendance
1158,attention-deficit-hyperactivity-disorder
1022,attorney
1265,attorney
962,au-w-breccia
569,auction
1508,auction
1154,audi
801,audited-financial-statements
398,audits
557,auger-electron
1382,auger-electron
1382,auger-electron-backscattering-factors
557,auger-electron-spectroscopy
1382,auger-electron-spectroscopy
557,auger-kinetic-energy
557,auger-parameter
1644,aurora-trout
1267,aus
699,austin
163,austin-police
1935,austin-police
200,austin-police-department
1846,australia
1639,auth_cdfw
650,authorities
692,authorities
1318,authority
396,authorization
406,authorization
1239,authorization
1730,authorization
442,autism
1785,autism
442,autism-prevalence
442,autism-spectrum-disorder
1785,autism-spectrum-disorder
283,auto
927,auto
938,auto
1718,auto
1801,auto
1040,auto-theft
633,autoanalyzer
1423,automated-counts
1791,automated-multiple-pass-method
1325,automated-vehicles
1855,automated-vehicles
642,"automatic identification system"
6,automatic-revocation-list
487,automobile
783,automobile
938,automobile
956,automobile
1801,automobile
1952,automobile
456,automotive
487,automotive
956,automotive
938,autonomous-vehicle
1107,autosomes
938,av
1977,ava
806,availability
92,available-resource
273,average
946,"average seasonal cycle"
1036,average-length-of-stay
156,average-revenue-per-kilowatthour
161,average-speed
900,average-wage-indices
487,averaging
956,averaging
38,aviation
106,aviation
135,aviation
389,aviation
951,aviation
968,aviation
1033,aviation
1090,aviation
1715,aviation
1783,aviation
1984,aviation
135,aviation-facts-figures
1165,aviation-facts-figures
1941,aviation-facts-figures
1335,aviation-gasoline
951,aviation-policy
968,aviation-policy
1090,aviation-policy
1984,aviation-policy
1846,aviris
938,avs
435,award
1688,award
1933,award
49,award-balances-id-by-tas-program-activity-object-class-award-direct-reimbursable
763,award-year
903,awarded
903,awards
1919,aws-truewind
699,az
1966,az
1509,azeotropes
304,azores
1419,azores
1665,azores
310,azurite
781,b155e7a9-48f7-4edd-863d-896d48d84367
1240,b155e7a9-48f7-4edd-863d-896d48d84367
1106,b20
1188,b20
149,b5c3333b-259a-49c3-9576-51203d216820
328,b5c3333b-259a-49c3-9576-51203d216820
847,b5c3333b-259a-49c3-9576-51203d216820
1291,babesiosis
128,babies
1998,bachelor-s-degree
803,bacteria
1223,bacteria
1241,bacteria
1691,bacteria
810,baetis-bicaudatus
176,bait-station
1305,baked-goods
1307,baker
1813,balance-sheet
1215,baldwin-peninsula
106,balloonport
1347,balloonport
1385,bandi-guar
1440,bank
915,bank-account
1928,bank-assistance
530,bank-branch
1444,bank-branch-office-closings
1444,bank-branch-office-openings
1444,bank-conversions
1928,bank-failures
1908,bank-holding-companies-bhc
1928,bank-insurance-fund
1444,bank-interim-mergers-and-reorganizations
1444,bank-liquidations
530,bank-locations
1444,bank-main-office-relocations
530,bank-name
1444,bank-nonfinancial-activity
915,bank-service
1444,bank-structure
1444,bank-title-changes
1444,bank-trust-powers
857,bankfind
857,bankfind-api
487,banking
956,banking
1068,banking
114,bankruptcy
142,bankruptcy
636,banks
1385,bap
14,bar
422,barbara
4,barbiturates
1776,barbiturates
912,bare-earth
1085,bare-earth
1186,bare-earth
316,barge
224,barium
444,barium
457,barium
570,barks-correction
1872,barley
599,"barometric altitude"
189,barrio
239,barrio
393,barrio
467,barrio
638,barrio
704,barrio
818,barrio
1308,barrio
1369,barrio
1415,barrio
1464,barrio
1552,barrio
1690,barrio
1022,barrister
1691,barton-creek
1691,barton-springs
137,barycenters
714,base
994,base
1586,base
1613,base
374,"base flood elevation"
460,"base flood elevation"
975,"base flood elevation"
1598,base-structure-report
593,based
1334,baseline
595,baseline-macroeconomic-assumptions
69,basemap
191,basemap
315,basemap
1028,basemap
1273,basemap
1783,basemap
843,basic-safety-message-bsm
291,basics
148,basis-functions
1154,basketball
1766,basketball
244,basketball-courts
1404,bass-diffusion-model-market-dynamics-cobalt
1713,batch-query-system
547,bathroom
547,bathrooms
453,bathymetry
785,bathymetry
1306,bathymetry
1603,bathymetry
1887,bathymetry
453,"bathymetry/seafloor topography"
785,"bathymetry/seafloor topography"
1209,"bathymetry/seafloor topography"
1306,"bathymetry/seafloor topography"
1603,"bathymetry/seafloor topography"
1887,"bathymetry/seafloor topography"
602,bathymetry/topography
1887,bathymetry/topography
1252,bats
196,batteries
740,batteries
740,battery
1244,battery
647,battery-electric
1845,battery-electric
1643,battery-energy-storage
501,battery-storage
758,bb
209,bdc
1342,bds
1171,bea
1241,beach
1241,beach-availability
1241,beach-closure
1241,beach-postings
1241,beach-water-quality-monitoring
1241,beaches
1241,beachwatch
1011,beacon
575,beans
597,beans
957,bearings
643,bears
80,beat
643,beaufort-sea
1917,bed-and-breakfast
111,bed-size
712,bedrock-geology
1036,beds
1436,beds
597,beef
1230,beef
525,beer
943,beer
1446,behavior
1193,behavioral
1755,behavioral
376,behavioral-algorithm
1398,behavioral-algorithm
1177,behavioral-health
1758,behavioral-health
1760,behavioral-health
104,behavioral-risk-factor-surveillance-survey
330,behaviors
423,behaviors
522,behaviors
788,behaviors
904,behaviors
1249,behaviors
1341,behaviors
1517,behaviors
1215,bela
28,benchmark
1332,benchmark
1334,benchmark
1673,benchmark
1900,benchmark
148,benchmark-data
1176,benchmarking
148,benchmarks
270,beneficiaries
270,beneficiary
378,beneficiary-enrollment
891,beneficiary-enrollment
1591,benefit
969,benefit-plan
109,benefit-plans
153,benefits
1118,benefits
464,benefits-calculations
860,benefits-calculations
224,benin
14,bennett-acceptance-ratio
66,benthic
1887,benthic
66,benthic-communities
284,benthic-macroinvertebrate
1307,benton
111,benzodiazepines
1215,beri
304,"bering sea"
1419,"bering sea"
1665,"bering sea"
1244,berkeley-lab
946,bermuda
374,bernalillo
460,bernalillo
975,bernalillo
224,beryllium
457,beryllium
962,beryllium
1801,best-and-worst
470,better-buildings
1154,betting
2,bev
473,bev
1845,bev
267,beverage
582,beverage
2,bevs
473,bevs
1522,bfpd
1909,bg
1307,bgn
608,bhw
1998,bhw
1279,bia
310,"bia indian school"
1950,bias
438,bias-crime
1719,bias-crimes
1719,bias-motivated
434,bibliographic-data
1485,bico
706,bicycle
914,bicycle
938,bicycle
1876,bicycle
247,bicycle-injuries
966,bicycle-racks
1538,bicycle-traffic
706,bicycles
938,bicyclists
1933,bid
227,bie
596,"biennial report"
1575,"biennial report"
1928,bif
363,big-apps
1732,big-apps
1252,big-brown-bat
1267,big-data
363,bigapps
1732,bigapps
1317,bigfoil
185,bike
706,bike
938,bike
1482,bike
706,bikes
203,bikeshare
337,bikeshare
842,bikeshare
1269,bikeshare
1471,bikeshare
1702,bikeshare
1852,bikeshare
706,bikeway
706,bikeways
1991,bile-ducts-and-extrahepatic
557,binding-energies
1884,bingo
1901,bingo
1565,bio-energy
1106,bio-fuel
1565,bio-fuel
97,biochar
417,biodiesel
754,biodiesel
1106,biodiesel
1188,biodiesel
675,biodiversity
728,biodiversity
1704,biodiversity
1764,biodiversity
15,biodiversity-and-ecosystems-theme
703,bioeffects/toxicity
1565,bioenergy
1643,bioenergy
1565,biofuel
97,biofuels
754,biofuels
1335,biofuels
1565,biofuels
643,biogeography
1887,biogeography
333,"biological classification"
558,"biological classification"
1668,"biological classification"
1916,"biological classification"
933,"biological records"
1227,biological-control
1001,biologics
176,biology
434,biology
1601,biology
1637,biology
1649,biology
1963,biology
171,biomass
434,biomass-fuels
1974,biomass-yield
1193,biomedical
1193,biomedical-research
1949,biomedical-research
434,biomedicine
1015,biopower
1385,biorefinery-assisstance-program
333,biosphere
558,biosphere
1492,biosphere
1668,biosphere
1833,biosphere
1887,biosphere
1916,biosphere
1963,biosphere
15,biota
349,biota
383,biota
643,biota
1637,biota
1695,biota
1846,biota
15,biota-theme
821,biotechnology
98,bipolar-disorder
537,birds
265,birth-certificates
17,birth-name
112,birth-rate
431,birth-rate
303,birth-rates
822,birth-weight
688,births
822,births
1436,births
66,biscayne-national-park
224,bismuth
916,bituminous
51,bituminous-coal
703,"bivalve mollusk"
1195,bjs
1426,black
1433,black
139,"black and white imagery"
618,black-americans
526,black-out
824,blackbox
895,bladder-cancer
892,blds
1833,bleaching
555,blight
1683,blind
152,"blizzard/floods (january 1996)"
349,blm
1996,blm
78,block
1181,block
902,"block group"
1416,"block group"
1909,"block group"
570,block-correction
608,block-grant
1113,block-grant-program
1784,block-groups
1860,block-groups
1955,block-number
625,blockages
1342,blocks
1023,blogs
98,blood-pressure
566,blood-pressure
1179,blood-pressure
98,blood-sugar
829,blotter
1395,bls
1630,bls
799,bluetooth
128,bmi
1477,bmi
310,bms
361,bnsf
1724,board
1721,board-of-veterans-appeals
1307,board-on-geographic-names
1554,boarder
1059,boats-and-marine-equipment
246,body-worn-camera
1054,body-worn-camera
1296,body-worn-camera
1342,boem
1279,bogs
1541,bogs
1900,boiler-plant
789,boiling-point
846,bolinas-lagoon
2,bolt
473,bolt
148,bond-angle
148,bond-length
1991,bone
1287,bone-loss
608,bone-marrow
1897,bones-and-joints
1250,bookings
129,books
622,border-patrols
121,borehole
121,borehole-depth
116,borough
234,borough
408,borough
476,borough
879,borough
1005,borough
1024,borough
1307,borough
1664,borough
1831,borough
1440,borrower
633,bottles/flasks/jars
1291,botulism
1988,botulism
21,boundaries
25,boundaries
107,boundaries
133,boundaries
205,boundaries
396,boundaries
406,boundaries
408,boundaries
420,boundaries
509,boundaries
517,boundaries
593,boundaries
678,boundaries
733,boundaries
852,boundaries
901,boundaries
1041,boundaries
1239,boundaries
1256,boundaries
1284,boundaries
1391,boundaries
1414,boundaries
1461,boundaries
1462,boundaries
1480,boundaries
1503,boundaries
1521,boundaries
1655,boundaries
1730,boundaries
1738,boundaries
1771,boundaries
509,boundaries-and-ownership
164,boundary
324,boundary
408,boundary
593,boundary
608,boundary
714,boundary
852,boundary
1245,boundary
1256,boundary
1461,boundary
1503,boundary
1628,boundary
1975,boundary
304,"boundary layer"
1419,"boundary layer"
1665,"boundary layer"
304,"boundary layer winds"
556,"boundary layer winds"
1665,"boundary layer winds"
1342,boundary-delineation-system
17,boy
310,brac
714,brac
1598,brac
1897,brain
1854,brain-surgery
1870,brake-hoses
1522,branded-food-products-database
1186,break-lines
1650,breaking-or-entering
1897,breast
895,breast-cancer
1344,breastfeeding
570,bremsstrahlung
104,brfss
330,brfss
423,brfss
522,brfss
788,brfss
904,brfss
1341,brfss
1653,brfss
1755,brfss
1900,brick-schema
514,bridge
1037,bridge
1354,bridge
1610,bridge
1811,bridge
1610,"bridge elements"
1811,"bridge elements"
514,bridge-condition
1610,bridges
1811,bridges
724,bridges-tunnels
806,bridges-tunnels
1257,broadcast
70,brokers
30,broods
1644,brook-trout
1644,brown-trout
1796,brownfield
173,brownfields
1149,brownfields
1032,brpd
1291,brucellosis
1988,brucellosis
810,bryophyte-cover
1130,bsee
1955,bsee
724,bt
755,bt
806,bt
821,bt
1217,bt
1491,bt
821,bt-corn
821,bt-cotton
1033,bts
445,btu
66,buck-island-reef-national-monument
1172,budget
1546,budget
1840,budget
1546,budget-accounts
1595,budgeting
1997,budgeting
1595,budgets
1997,budgets
768,bug
470,building
663,building
892,building
898,building
920,building
926,building
1073,building
1148,building
1311,building
1334,building
1678,building
1900,building
1993,building_status
470,building-age
1311,building-america
1922,building-area
1311,building-demand
1334,building-efficiency
1900,building-efficiency
1176,building-energy
1900,building-energy
1567,building-energy-modeling
1311,building-load
1980,building-permit
536,building-permits
1922,building-size-class
121,building-systems
470,building-type
1334,building-type
1922,building-type
1922,building-use
64,buildings
83,buildings
791,buildings
876,buildings
1076,buildings
1176,buildings
1237,buildings
1334,buildings
1417,buildings
1588,buildings
1922,buildings
1927,buildings
560,builiding
1652,bulk
1691,bull-creek
801,bullion-sales
1107,bulls
240,bullying
719,bullying
965,burden
1728,burden
1998,bureau-of-health
608,bureau-of-health-workforce
227,bureau-of-indian-education
1195,bureau-of-justice-statistics
1996,bureau-of-land-management
1342,bureau-of-ocean-energy-management
613,burglary
644,burglary
960,burglary
1040,burglary
1326,burglary
1831,burglary
361,"burlington northern and santa fe"
161,bus
397,bus
398,bus
682,bus
729,bus
755,bus
806,bus
820,bus
1217,bus
1231,bus
1489,bus
1491,bus
1520,bus
1625,bus
1685,bus
1733,bus
1876,bus
1889,bus
1915,bus
1231,bus-fleet
247,bus-injuries
885,bus-line
161,bus-route
820,bus-route
885,bus-route
1889,bus-routes
1915,bus-routes
291,bus-safety
885,bus-stop
682,bus-stops
1889,bus-stops
1292,buses
1525,buses
268,business
326,business
1083,business
1276,business
1867,business
1917,business
1784,business-and-economy
1385,business-and-industry-guaranteed-loans
209,business-development-companies
1132,business-elites
1859,business-entity
1859,business-filings
140,business-licenses
1816,business-loan
812,business-name
140,business-names
140,business-officers
140,business-owners
268,business-registration
326,business-registration
140,business-registrations
1479,business-registry
268,business-start
268,business-stop
140,businesses
1305,butter
703,butyltins
1508,buy
1801,buy
1801,buyer
1091,buying
656,buzzards-bay
1054,bwc
597,by-products
699,ca
1181,ca
1323,ca
1408,ca
1965,ca
1128,caa
486,caa-109-clean-air-act-section-109
948,cab
183,cabin
1258,cad
1263,cad
25,cad-nsdi
21,cadastral
25,cadastral
25,cadastral-reference
25,cadastre-theme
466,cadastre-theme
1342,cadastre-theme
1223,cadmium
194,cafe
487,cafe
956,cafe
125,cah
509,cal-fire
590,cal-fire
1914,cal-fire
461,calcium
803,calcium
1223,calcium
